scorer,,,Samarth,Samarth,Samarth,Samarth,Samarth,Samarth,Samarth,Samarth,Samarth,Samarth,Samarth,Samarth,Samarth,Samarth
labeled-data,ltFLiPAKARcytoEEGEMG00027,img07703.png,277.9453125,295.45648193359375,228.3717041015625,256.2611389160156,281.4599914550781,261.3739929199219,257.2126770019531,218.53273010253906,,,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img08565.png,171.64068603515625,162.26370239257812,225.72518920898438,186.57691955566406,169.79283142089844,204.1392364501953,220.0724639892578,234.49838256835938,259.8128967285156,274.9571838378906,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img09584.png,216.39121742502482,139.2650398305185,247.53330993652344,118.1957015991211,242.72044372558594,162.0631561279297,302.76361083984375,140.19485473632812,355.49072265625,141.69212341308594,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img09758.png,444.94844959579177,213.63360537085924,423.0375671386719,249.52671813964844,410.25421142578125,207.0349884033203,361.9443664550781,239.43267822265625,311.5282287597656,258.5772399902344,272.391845703125,235.0657958984375,238.5792236328125,236.2876434326172
labeled-data,ltFLiPAKARcytoEEGEMG00027,img09775.png,466.1300152607207,127.2773908602415,475.754150390625,160.7261505126953,439.8363342285156,133.2827911376953,423.81585693359375,186.2617645263672,415.2748718261719,239.0374755859375,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img10681.png,244.56117381922587,346.2614630591228,,,,,196.31063842773438,269.8962097167969,186.33153467241834,221.21724725157287,177.91548917596148,179.5050046197012,178.15352569916465,152.93824403207668
labeled-data,ltFLiPAKARcytoEEGEMG00027,img13744.png,448.2918701171875,189.71702575683594,427.1528625488281,160.81338500976562,478.32834721246456,140.43103990364347,440.8592001908629,123.37951889545991,,,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img13901.png,455.854938664031,187.15718043309732,427.1333923339844,165.48175048828125,470.94573974609375,141.6445770263672,442.61244393664776,131.3121056461469,,,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img13995.png,454.39630126953125,188.48542652257106,419.1717529296875,153.87290954589844,470.98321533203114,142.43937416330613,442.26080322265625,120.10941314697266,,,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img14941.png,453.4409206364986,187.5010804131889,427.16796875,165.0989227294922,476.1184997558594,140.97865295410156,437.5798034667969,125.13353729248047,,,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img17586.png,471.1065368652344,192.523681640625,437.3342590332031,169.4964599609375,478.6029052734375,143.9177703857422,439.0971374511719,123.46924591064453,,,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img17649.png,472.49081154123587,190.35785445659087,439.8519592285156,169.66737365722656,478.046142578125,145.32456970214844,439.6277160644531,122.61400604248047,,,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img19345.png,485.72625732421875,242.0009307861328,443.8907775878906,223.6584014892578,480.6694030761719,190.3585662841797,436.33251953125,183.08013916015625,,,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img22296.png,225.8955078125,172.14845275878906,260.07965087890625,159.77725219726562,233.45091247558594,199.98353576660156,290.73516845703125,197.75534057617188,339.13763427734375,191.99081420898438,377.7803649902344,176.77931213378906,411.3553466796875,191.71849060058594
labeled-data,ltFLiPAKARcytoEEGEMG00027,img23659.png,288.71844482421875,165.7042694091797,252.0496368408203,199.79354858398438,235.70848083496094,163.39437866210938,213.19286650595518,207.92221098644535,,,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img25957.png,500.9224548339844,251.592041015625,460.9755554199219,237.08438110351562,494.3879089355469,201.69334411621094,450.8184509277344,194.06954956054688,432.30332221223,182.1677296517861,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img27002.png,501.6584777832031,257.1004333496094,439.4373474121094,234.25592041015625,500.7428894042969,209.7175750732422,459.07965087890625,194.82559204101562,428.7476270459799,185.6873331941086,415.8617323005641,156.44509597606793,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img27025.png,499.3546447753906,255.59024047851562,435.1149597167969,229.00360107421875,498.69354248046875,208.8182373046875,459.573486328125,191.92578125,430.4062991918181,184.47935027060367,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img27124.png,498.2392578125,259.000732421875,433.4619445800781,229.02711486816406,499.2373962402344,210.10433959960938,458.9206237792969,194.36148071289062,434.39807070289055,187.0145937786292,417.85349551530476,155.21050735302106,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img30673.png,491.7947082519531,269.5455627441406,450.1856994628906,237.5576171875,508.2890930175781,225.7911376953125,469.8031005859375,196.89450073242188,,,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img31904.png,496.5569763183594,271.0486755371094,456.2402038574219,242.4666748046875,510.2387390136719,225.8117218017578,471.388916015625,199.73468017578125,,,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img32459.png,517.4867553710938,256.66851806640625,469.35882568359375,242.46046447753906,511.49835205078125,211.9178924560547,466.5857238769531,198.71212768554688,435.5647073504473,194.06126507887421,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img32910.png,350.44873046875,278.02606201171875,297.7780456542969,270.2454833984375,330.6324462890625,232.99404907226562,264.2590026855469,221.29600524902344,237.50540161132812,187.59963989257812,224.39120483398438,148.0723876953125,234.93418884277344,113.20259857177734
labeled-data,ltFLiPAKARcytoEEGEMG00027,img33377.png,304.5066833496094,228.90707397460938,257.4552307128906,218.30099487304688,297.75701904296875,188.76724243164062,237.12637329101562,169.12693786621094,,,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img33792.png,288.6247330519566,204.38205756379256,244.5059051513672,210.82943725585938,272.2251892089844,166.58935546875,221.9329376220703,161.91171264648438,,,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img35400.png,298.02520751953125,147.9916229248047,263.6257019042969,188.99278259277344,252.3202362060547,144.59210205078125,220.31507873535156,173.91448974609375,194.41856384277344,186.2896728515625,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img36883.png,311.9999084472656,381.57000732421875,352.2969665527344,357.2529296875,346.9968566894531,400.8318786621094,401.29132080078125,378.8994140625,438.4070129394531,349.69244384765625,466.03399658203125,327.4761047363281,474.2280578613281,283.7599182128906
labeled-data,ltFLiPAKARcytoEEGEMG00027,img37254.png,413.38323974609375,206.27999877929688,461.9177551269531,192.0399627685547,443.79425048828125,234.749267578125,486.7183837890625,225.8699188232422,503.5000915527344,255.07611083984375,512.0941162109375,295.0104064941406,502.0552062988281,334.6270751953125
labeled-data,ltFLiPAKARcytoEEGEMG00027,img38321.png,466.25555419921875,330.7204895019531,443.6087341308594,293.5395812988281,494.06878662109375,286.79296875,467.9377746582031,255.61276245117188,,,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img39514.png,476.1527099609375,339.9163513183594,448.4617614746094,306.2465515136719,502.09405517578125,298.0145263671875,470.1730041503906,260.2471923828125,445.4377568931958,238.76278569289047,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img39650.png,467.0647888183594,337.0960388183594,445.08441162109375,302.7059326171875,499.4521179199219,298.8819274902344,471.51361083984375,259.9162902832031,,,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img40160.png,457.15362548828125,337.8616027832031,447.9915466308594,297.59967041015625,491.03143310546875,307.9559020996094,476.09161376953125,262.00030517578125,450.07541280561406,242.94655867829198,437.1143247993,216.24467660266345,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img40935.png,450.4751281738281,335.6954040527344,443.4851989746094,295.9444885253906,487.07037353515625,309.9405517578125,476.2478332519531,263.69256591796875,,,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img45035.png,208.46249389648438,193.571533203125,236.461181640625,221.17391967773438,192.46986389160156,218.4373779296875,208.75201416015625,269.4935607910156,226.83692932128906,312.7536315917969,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img45732.png,196.74908447265625,216.7763671875,231.99803161621094,238.67990112304688,181.56248474121094,248.84877014160156,212.9552001953125,289.5853576660156,241.75730895996094,333.3499755859375,252.76587509226877,373.18061513379325,262.77561198818137,407.6920026166983
labeled-data,ltFLiPAKARcytoEEGEMG00027,img47163.png,434.5193176269531,142.5930938720703,427.2730712890625,176.81568908691406,389.7273864746094,155.9953155517578,381.3772277832031,196.57052612304688,350.97552490234375,235.4212646484375,328.3692626953125,265.26263427734375,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img47619.png,403.6501159667969,340.9498596191406,373.38763427734375,306.96478271484375,423.4869689941406,303.65643310546875,392.584716796875,258.5503845214844,387.3011172364454,227.4924329744993,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img48159.png,448.59454345703125,170.9632110595703,481.9315185546875,193.24656677246094,446.8294982910156,205.53631591796875,465.0690612792969,237.61460876464844,468.0506896972656,270.1451416015625,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img48211.png,445.02105712890625,168.5001220703125,479.7647705078125,192.3150634765625,437.8098449707031,202.51690673828125,461.5076599121094,233.48019409179688,469.6636962890625,268.53973388671875,450.26164765999613,304.20468406423294,422.8120363446337,325.7889985040092
labeled-data,ltFLiPAKARcytoEEGEMG00027,img50091.png,237.9138946533203,164.4248046875,277.47021484375,141.7982940673828,270.9392395019531,182.2066192626953,337.5697937011719,159.85348510742188,385.3101501464844,154.06011962890625,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img50729.png,223.2860565185547,413.4589538574219,264.6601257324219,387.9407653808594,269.0675354003906,433.1371765136719,303.74102783203125,388.0833435058594,317.07468126299705,352.17610806085577,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img50886.png,442.47454833984375,253.40591430664062,391.6037902832031,259.43603515625,413.59332275390625,206.96351623535156,350.8914489746094,241.58047485351562,319.4973449707031,264.9283142089844,285.3424072265625,272.93603515625,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img50999.png,523.6807861328125,199.15789794921875,471.8900146484375,191.59976196289062,499.5802307128906,151.6705780029297,447.66815185546875,162.23089599609375,408.9232236351571,187.61473617045806,364.05555146086306,185.90584630902703,308.3638587093218,206.19819774500706
labeled-data,ltFLiPAKARcytoEEGEMG00027,img52091.png,274.933349609375,417.9762268066406,239.34951782226562,406.2417297363281,267.4615478515625,384.3748779296875,216.6111703631426,329.4147267927057,192.78964473862166,276.60552538886645,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img52268.png,209.79513549804688,408.7472229003906,192.96763610839844,355.22296142578125,234.62367248535156,379.73468017578125,208.83509826660156,302.60150146484375,189.90280492912274,265.3561721497015,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img52781.png,405.7611999511719,158.91879272460938,384.4718933105469,195.10951232910156,360.7108459472656,157.01763916015625,330.91473388671875,200.45240783691406,319.1111755371094,241.98793029785156,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img53276.png,192.3272705078125,171.65753173828125,214.39488220214844,206.9237823486328,168.0555877685547,201.3742218017578,182.0277099609375,248.89813232421875,189.55108642578125,312.3255615234375,207.38755798339844,348.81158447265625,222.02383422851562,378.21368408203125
labeled-data,ltFLiPAKARcytoEEGEMG00027,img54290.png,424.3382873535156,318.3966369628906,394.76617431640625,356.28753662109375,384.5588073730469,312.9721984863281,340.6672058105469,350.0762939453125,293.58367919921875,372.78857421875,260.541259765625,386.7181396484375,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img54440.png,381.93182373046875,104.14057922363281,428.9440002441406,135.68539428710938,375.61285400390625,153.47247314453125,416.9155578613281,180.4774169921875,435.259521484375,214.16354370117188,457.2894287109375,243.5467529296875,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img54709.png,,,,,,,,,,,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img55259.png,390.9432678222656,326.5508117675781,364.1038513183594,290.9617614746094,412.7353820800781,277.0019836425781,388.3184509277344,245.16720581054688,385.2801818847656,215.36888122558594,366.92633056640625,185.55946350097656,370.0806884765625,162.0304412841797
labeled-data,ltFLiPAKARcytoEEGEMG00027,img56357.png,403.2961730957031,317.4254455566406,371.9089660644531,287.3798522949219,419.05328369140625,265.7781982421875,388.6969909667969,238.1194610595703,390.6676025390625,202.31817626953125,375.4191589355469,163.4035186767578,383.31591796875,138.75881958007812
labeled-data,ltFLiPAKARcytoEEGEMG00027,img57612.png,326.9454040527344,102.65144348144531,292.3576965332031,129.6000518798828,285.4362487792969,93.12631225585938,242.46629333496094,115.1810302734375,192.42791748046875,138.44970703125,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img58432.png,382.2720031738281,150.3610382080078,422.2456970214844,131.0846710205078,410.1093444824219,172.0559539794922,455.292724609375,156.68435668945312,486.4346618652344,184.6270751953125,520.8197030276955,188.34791877177895,543.730125932653,208.35837579161193
labeled-data,ltFLiPAKARcytoEEGEMG00027,img58575.png,403.88143654123576,199.09643287912638,420.90728759765625,145.80223083496094,441.62799072265625,186.316162109375,471.3412780761719,150.0838165283203,,,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img59371.png,375.00555419921875,116.15027618408203,363.9308166503906,149.1740264892578,335.6811218261719,117.59928894042969,317.1807556152344,167.38931274414062,305.1131896972656,219.57565307617188,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img59442.png,502.2317199707031,175.7276153564453,470.420654296875,191.5269012451172,466.165283203125,149.33226013183594,420.2998046875,173.61175537109375,375.4747619628906,189.53546142578125,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img59557.png,284.9771423339844,177.90240478515625,318.5172119140625,150.3461456298828,312.8328857421875,195.79515075683594,368.44732666015625,169.57327270507812,408.72882080078125,189.0574493408203,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img59878.png,436.8705749511719,348.3433532714844,433.0336608886719,309.99639892578125,468.33087158203125,333.3106384277344,478.3723449707031,278.2760009765625,491.98919677734375,235.6511993408203,497.3331672013177,196.97755994987222,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img61109.png,500.0862121582031,290.705810546875,457.3215637207031,281.24615478515625,489.67236328125,255.64715576171875,437.1617126464844,230.43408203125,415.3819731050712,201.9934531002342,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img61663.png,519.4044189453125,395.2437744140625,466.3225402832031,404.54193115234375,481.2516784667969,353.69287109375,440.1106262207031,351.43756103515625,431.0387466532245,315.1036566626384,429.4265779609518,290.0573093439702,422.3557540492227,265.0980772813387
labeled-data,ltFLiPAKARcytoEEGEMG00027,img61891.png,372.3805236816406,53.115604400634766,388.583740234375,106.60030364990234,349.4905700683594,79.70507049560547,336.7315979003906,126.23101043701172,311.7304992675781,170.21104431152344,297.1055908203125,197.5257110595703,255.31203042296468,212.01066116504535
labeled-data,ltFLiPAKARcytoEEGEMG00027,img62130.png,331.2085266113281,111.07160949707031,388.001708984375,100.37039184570312,362.0406494140625,139.91964721679688,389.346923828125,163.3251190185547,394.6557312011719,199.49679565429688,396.5149841308594,239.6182098388672,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img62153.png,310.5422668457031,172.81895446777344,346.25299072265625,136.81150817871094,362.73382568359375,184.70880126953125,395.8362121582031,169.14447021484375,410.9902788174928,210.31952763238644,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img62208.png,340.18017578125,337.1048889160156,309.2415466308594,298.3212890625,354.0849914550781,296.20831298828125,326.854248046875,234.70388793945312,320.30322265625,177.52760314941406,310.90618896484375,149.0221710205078,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img62685.png,415.49090576171875,86.62862396240234,446.6124572753906,131.16831970214844,412.87457275390625,131.85745239257812,410.6947937011719,161.46588134765625,,,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img63512.png,379.78570556640625,325.6578674316406,329.37591552734375,301.80816650390625,375.6108093261719,278.5657653808594,326.5541076660156,251.34951782226562,316.11810302734375,215.1229248046875,297.53741455078125,185.91851806640625,294.204833984375,149.538818359375
labeled-data,ltFLiPAKARcytoEEGEMG00027,img64036.png,393.95062255859375,312.8016662597656,336.9906921386719,297.5121765136719,375.49566650390625,267.4380187988281,326.8678894042969,248.30123901367188,312.4288330078125,213.52442932128906,299.4241027832031,179.58071899414062,292.7379455566406,148.803466796875
labeled-data,ltFLiPAKARcytoEEGEMG00027,img65109.png,406.00775146484375,256.67425537109375,366.0907897949219,285.89532470703125,368.7723388671875,239.86790466308594,317.5592346191406,244.05587768554688,300.719970703125,203.74514770507812,290.096923828125,173.380859375,289.17464559176824,137.90970564029055
labeled-data,ltFLiPAKARcytoEEGEMG00027,img65224.png,389.9196472167969,320.19268798828125,349.5146484375,308.9537048339844,384.18206787109375,279.56768798828125,334.4061279296875,252.99111938476562,308.7165832519531,213.68844604492188,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img67478.png,362.3656005859375,272.9609375,302.4255065917969,256.6836853027344,338.0415344238281,220.66542053222656,290.1103210449219,204.30691528320312,286.487254616424,163.05372118385264,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img67802.png,290.0188165931323,293.78995372452073,296.2421875,244.71580505371094,319.77880859375,283.4129638671875,352.8990173339844,248.44143676757812,395.2832336425781,254.5916748046875,419.5805024102592,226.36998415310728,430.33649241501473,192.35073751457702
labeled-data,ltFLiPAKARcytoEEGEMG00027,img68229.png,303.4218560326741,229.89097579061809,336.7919616699219,241.04257202148438,283.6085510253906,263.08978271484375,338.765380859375,287.6247253417969,375.7341613769531,318.7895202636719,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img69387.png,319.4375,229.79574584960938,354.3855895996094,260.46832275390625,302.6729431152344,270.37091064453125,344.1402893066406,304.05596923828125,372.77569580078125,338.5617980957031,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img69625.png,258.5187072753906,347.8922424316406,256.37176513671875,300.54034423828125,290.252197265625,336.9015197753906,305.0087585449219,278.8134460449219,346.1022516217513,240.59720889421106,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img70954.png,308.0670166015625,230.91018676757812,280.0003967285156,190.70611572265625,336.3987731933594,198.599365234375,323.24261474609375,150.22116088867188,367.0005187988281,141.75364685058594,392.63775634765625,135.94154357910156,411.63519287109375,153.08163452148438
labeled-data,ltFLiPAKARcytoEEGEMG00027,img71145.png,313.6979941768078,281.0623527476065,277.69317626953125,243.74310302734375,325.8822021484375,246.82518005371094,302.5787658691406,200.24496459960938,307.2325134277344,162.35708618164062,308.653564453125,131.97726440429688,326.93182373046875,111.3478012084961
labeled-data,ltFLiPAKARcytoEEGEMG00027,img71646.png,358.887939453125,213.360107421875,314.5658874511719,240.20863342285156,322.099609375,188.82757568359375,274.776611328125,206.66006469726562,243.5229034423828,204.54029846191406,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img72137.png,388.1941223144531,244.02023315429688,337.34033203125,223.9542999267578,373.685791015625,191.79820251464844,324.26251220703125,172.77713012695312,309.996826171875,138.25823974609375,297.6230163574219,109.71825408935547,313.5481262207031,76.67938232421875
labeled-data,ltFLiPAKARcytoEEGEMG00027,img72248.png,390.54656598412623,232.4705333582741,342.6300048828125,222.90223693847656,375.0952453613281,189.63946533203125,324.268798828125,173.7921600341797,308.47039794921875,141.78065490722656,289.9364318847656,112.95850372314453,309.5525207519531,77.62554931640625
labeled-data,ltFLiPAKARcytoEEGEMG00027,img72430.png,377.0340270996094,212.57168579101562,320.0510816764561,210.397764779407,348.67486572265625,170.68736267089844,306.10601806640625,158.62225341796875,,,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img72569.png,282.6593017578125,290.7425231933594,264.58978271484375,246.55795288085938,312.5259704589844,248.489501953125,311.2704162597656,195.38357543945312,,,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img73037.png,367.46160888671875,226.0073699951172,317.6949462890625,214.09056091308594,343.8493957519531,177.5025177001953,293.13873291015625,170.60736083984375,293.86383056640625,134.3952178955078,289.77777099609375,103.65116119384766,283.8723449707031,78.3292236328125
labeled-data,ltFLiPAKARcytoEEGEMG00027,img74372.png,295.8885498046875,310.8301086425781,291.8901672363281,260.2693786621094,325.2484130859375,287.32574462890625,333.7278137207031,235.92601013183594,359.3790283203125,200.828369140625,372.2823181152344,184.1553192138672,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img77061.png,195.25619506835938,172.0059814453125,231.86607360839844,172.70864868164062,193.07431030273438,201.6306610107422,250.720703125,217.874755859375,300.2837592423333,236.86457870168664,344.4113464355469,233.66517639160156,378.5888977050781,232.8909149169922
labeled-data,ltFLiPAKARcytoEEGEMG00027,img78176.png,187.13339233398438,212.48939514160156,227.65469360351562,237.82469177246094,182.28466796875,252.41513061523438,212.70860290527344,285.62725830078125,227.44949340820312,328.0591125488281,233.0592041015625,367.5428466796875,228.25364685058594,399.3864440917969
labeled-data,ltFLiPAKARcytoEEGEMG00027,img80033.png,174.0057830810547,208.90895080566406,217.16346740722656,223.84693908691406,175.89385986328125,245.0725555419922,207.29258728027344,272.7971496582031,218.0713653564453,307.7745666503906,197.1487579345703,349.8877258300781,186.98170471191406,378.0717468261719
labeled-data,ltFLiPAKARcytoEEGEMG00027,img80356.png,188.4197235107422,201.3328857421875,216.75901794433594,228.18878173828125,172.8119659423828,235.54623413085938,199.9937286376953,275.4896545410156,216.2655029296875,314.54913330078125,234.90440368652344,350.4537048339844,234.51332092285156,386.1827087402344
labeled-data,ltFLiPAKARcytoEEGEMG00027,img80601.png,194.437559701282,174.86467171985095,220.4358673095703,210.11520385742188,167.21746826171875,214.98805236816406,196.1724853515625,256.6452941894531,210.6494598388672,307.47454833984375,201.19871520996094,351.1289978027344,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img84042.png,202.1999053955078,169.5283660888672,225.09426879882812,193.59434509277344,184.08717346191406,199.52835083007812,212.83323669433594,237.7308349609375,217.0057830810547,284.9943542480469,216.60372924804688,321.92938232421875,241.09013796170098,352.91256121700275
labeled-data,ltFLiPAKARcytoEEGEMG00027,img86067.png,,,,,,,,,,,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img86416.png,510.8601989746094,260.6534423828125,476.50848388671875,253.70999145507812,507.5732727050781,218.70899963378906,474.2380065917969,197.61199951171875,,,,,,
labeled-data,ltFLiPAKARcytoEEGEMG00027,img89843.png,521.7350463867188,260.2248840332031,495.186279296875,267.84112548828125,513.99365234375,222.9747772216797,460.160400390625,210.8498992919922,432.2029113769531,195.15321350097656,389.6776428222656,185.350341796875,357.396728515625,176.7958221435547
labeled-data,ltFLiPAKARcytoEEGEMG000313,img00210.png,187.7058517789575,173.51322263648842,221.63563597555068,202.7859776296276,180.3876630306727,200.7901079710045,191.032301209996,244.69924046071327,198.35048995828086,299.91830101595315,200.34635961690398,334.513375098754,214.31744722726583,367.11257952293175
labeled-data,ltFLiPAKARcytoEEGEMG000313,img00574.png,215.64802699968126,145.5710474157646,212.3215775686427,180.16612149856547,174.4000540548033,158.21155525371108,173.7347641685956,216.09177535378177,171.07360462376474,266.65380670556766,168.41244507893393,300.58359090216084,162.42483610306456,337.8398245297925
labeled-data,ltFLiPAKARcytoEEGEMG000313,img01604.png,261.55302914801325,172.182642864073,242.92491233419733,214.09590569515865,219.6397663169275,174.1785125226961,194.35875064103456,214.09590569515865,167.0818653065185,246.6951101193364,151.11490803753347,273.97199545385246,143.13142940304098,306.57119987803026
labeled-data,ltFLiPAKARcytoEEGEMG000313,img02769.png,295.48281334460637,424.99279962300244,266.2100583514672,395.0547547436555,312.78035038600683,379.08779747467054,284.838175165283,335.1786649849617,248.91252131006675,307.90177965044563,230.28440449625086,277.9637347710987,218.97447643071982,241.37279102967472
labeled-data,ltFLiPAKARcytoEEGEMG000313,img02924.png,219.6397663169275,348.48446270911586,256.8959999445592,361.7902604332701,231.6149842686663,383.74482667812447,278.1852763032059,403.03823337814805,321.429118906707,413.01758167126366,344.7142649239769,426.3233793954179,,
labeled-data,ltFLiPAKARcytoEEGEMG000313,img04124.png,284.17288527907533,351.8109121401544,339.39194583431515,343.82743350566193,309.4539009549683,371.104318840178,332.73904697223804,399.7117839471095,,,,,,
labeled-data,ltFLiPAKARcytoEEGEMG000313,img05322.png,341.38781549293833,325.1993166918461,355.35890310330024,375.0960581574243,307.4580312963451,365.11670986430863,309.4539009549683,398.38120417469406,,,,,,
labeled-data,ltFLiPAKARcytoEEGEMG000313,img05896.png,307.4580312963451,341.16627396083106,356.0241929895079,362.45555031947777,316.7720897032531,381.0836671332936,308.7886110687606,409.0258423540174,,,,,,
labeled-data,ltFLiPAKARcytoEEGEMG000313,img06751.png,296.14810323081406,352.47620202636216,347.37542446880764,367.7778694091395,311.44977061359145,389.06714576778614,316.1067998170454,415.01345132988683,,,,,,
labeled-data,ltFLiPAKARcytoEEGEMG000313,img07248.png,311.44977061359145,361.1249705470624,357.3547727619233,391.06301542640927,313.4456402722145,400.37707383331724,318.10266947566845,426.98866928162556,,,,,,
labeled-data,ltFLiPAKARcytoEEGEMG000313,img08152.png,296.14810323081406,351.8109121401544,337.3960761756921,362.45555031947777,300.1398425480603,385.74069633674765,324.09027845153787,414.3481614436791,,,,,,
labeled-data,ltFLiPAKARcytoEEGEMG000313,img09122.png,287.4993347101139,452.2696849575185,301.4704223204758,406.36468280918655,327.4167278825764,438.96388723336435,336.7307862894843,385.74069633674765,,,,,,
labeled-data,ltFLiPAKARcytoEEGEMG000313,img10788.png,345.3795548101846,430.3151187126641,293.4869436859833,422.33164007817163,327.4167278825764,373.1001884988011,,,,,,,,
labeled-data,ltFLiPAKARcytoEEGEMG000313,img11049.png,383.96636821023174,393.05888508503244,336.7307862894843,413.01758167126366,336.7307862894843,377.09192781604736,298.8092627756449,387.071276109163,259.5571594893901,393.72417497124013,226.95795506521236,407.69526258160204,191.69759109620375,399.04649406090175
labeled-data,ltFLiPAKARcytoEEGEMG000313,img11425.png,417.23086252061717,87.69082731569392,439.18542876547156,130.93466991919502,395.2762962757628,130.93466991919502,416.5655726344095,178.83554172615004,417.89615240682485,233.38931239518223,,,,
labeled-data,ltFLiPAKARcytoEEGEMG000313,img11478.png,330.743177313615,364.45141997810094,329.4125975411995,317.8811279435613,368.66470082745434,326.52989646426147,383.30107832402393,246.6951101193364,,,,,,
labeled-data,ltFLiPAKARcytoEEGEMG000313,img12368.png,452.4912264896258,356.4679413436084,412.57383331716323,395.0547547436555,404.59035468267064,344.4927233918696,373.3217300309084,367.7778694091395,344.0489750377691,350.48033236773904,292.8216537997755,349.81504248153135,254.23484039972843,365.7819997505164
labeled-data,ltFLiPAKARcytoEEGEMG000313,img12461.png,446.50361751375635,353.14149191256985,414.5697029757863,393.05888508503244,403.92506479646295,342.49685373324655,371.3258603722852,373.7654783850088,342.7183952653537,351.8109121401544,304.13158186530666,349.81504248153135,268.87121789629805,361.7902604332701
labeled-data,ltFLiPAKARcytoEEGEMG000313,img12717.png,450.4953568310026,373.1001884988011,404.59035468267064,395.0547547436555,406.5862243412938,353.8067817987776,369.99528059986983,366.447289636724,344.0489750377691,350.48033236773904,303.46629197909886,349.1497525953236,268.87121789629805,359.79439077464696
labeled-data,ltFLiPAKARcytoEEGEMG000313,img12816.png,441.1812984240946,353.8067817987776,411.24325354474774,397.0506244022787,402.5944850240476,346.4885930504928,369.329990713662,371.76960872638574,342.7183952653537,351.1456222539467,298.14397288943724,350.48033236773904,253.56955051352068,367.11257952293175
